3.2e-9	0.9999998340543854	1.5512985701377762	6124.322229420906	7019.105786001017	0.0	0.0
3.4000000000000003e-9	0.9999998236827854	1.5512985597661753	6124.320243083993	7019.10356630505	1.9999987751372546e-10	1.2248642472504909e-6
3.6e-9	0.9999998133111855	1.5512985493945743	6124.318256748012	7019.101346610205	3.999995100552409e-10	2.44972809723369e-6
3.8e-9	0.9999998029395857	1.5512985390229737	6124.31627041302	7019.099126916616	5.999988976252267e-10	3.674591549949794e-6
4.0e-9	0.999999792567986	1.5512985286513732	6124.314284079002	7019.096907224217	7.99998040224362e-10	4.899454605398996e-6
4.2e-9	0.9999997821963864	1.5512985182797727	6124.312297745962	7019.094687532996	9.999969378533264e-10	6.124317263581494e-6
4.4000000000000005e-9	0.9999997718247869	1.5512985079081723	6124.310311413918	7019.092467842964	1.1999955905127994e-9	7.3491795244974825e-6
4.6e-9	0.9999997614531876	1.5512984975365718	6124.30832508281	7019.090248154114	1.39999399820346e-9	8.574041388147151e-6
4.8e-9	0.9999997510815883	1.5512984871649713	6124.306338752648	7019.088028466476	1.5999921609259889e-9	9.798902854530697e-6
5.0e-9	0.9999997407099892	1.5512984767933709	6124.304352423528	7019.085808780056	1.7999900786810651e-9	1.1023763923648316e-5
5.2e-9	0.9999997303383902	1.5512984664217708	6124.302366095302	7019.0835890948265	1.9999877514693684e-9	1.2248624595500199e-5
5.4e-9	0.9999997199667913	1.5512984560501708	6124.300379768102	7019.081369410758	2.199985179291578e-9	1.347348487008654e-5
5.6000000000000005e-9	0.9999997095951925	1.5512984456785708	6124.298393441873	7019.079149727933	2.3999823621483737e-9	1.4698344747407539e-5
5.8e-9	0.9999996992235938	1.5512984353069708	6124.2964071165725	7019.076930046248	2.599979300040434e-9	1.592320422746338e-5
6.0e-9	0.9999996888519952	1.5512984249353707	6124.294420792245	7019.074710365827	2.79997599296844e-9	1.7148063310254262e-5
6.2e-9	0.9999996784803967	1.5512984145637707	6124.292434468948	7019.072490686526	2.9999724409330705e-9	1.8372921995780382e-5
6.4e-9	0.9999996732948234	1.551298409378197	6124.291441318152	7019.071380853674	3.199968643934995e-9	1.959778038335909e-5
6.8000000000000005e-9	0.9999996629234582	1.5512983990068305	6124.289455007124	7019.069161182705	3.5999603150536355e-9	2.2047496562624147e-5
7.2e-9	0.9999996525521001	1.5512983886354712	6124.287468697388	7019.0669415131515	3.999951006329169e-9	2.4497211947365047e-5
7.6e-9	0.9999996421807493	1.5512983782641192	6124.28548238893	7019.064721844983	4.399940717766715e-9	2.6946926537582313e-5
8.0e-9	0.999999631809406	1.5512983678927745	6124.2834960817945	7019.062502178183	4.799929449371392e-9	2.9396640333276462e-5
8.4e-9	0.9999996214380698	1.551298357521437	6124.281509775985	7019.060282512778	5.199917201148318e-9	3.184635333444802e-5
