3.2e-9	0.9999998340543854	1.2879507860794177	6739.06990622424	7814.791029406047	0.0	0.0
3.4000000000000003e-9	0.9999998236827854	1.2879507757078172	6739.067695905859	7814.788555079219	1.9999986521880576e-10	1.347813760213011e-6
3.6e-9	0.9999998133111855	1.2879507653362168	6739.065485588583	7814.786080753759	3.999994608756299e-10	2.6956270783624533e-6
3.8e-9	0.9999998029395857	1.2879507549646163	6739.063275272333	7814.783606429644	5.999987869712883e-10	4.0434399544485454e-6
4.0e-9	0.999999792567986	1.2879507445930158	6739.061064957176	7814.781132106853	7.999978435065957e-10	5.3912523884714975e-6
4.2e-9	0.9999997821963864	1.2879507342214156	6739.058854643168	7814.778657785356	9.99996630482367e-10	6.739064380431532e-6
4.4000000000000005e-9	0.9999997718247869	1.2879507238498156	6739.056644330176	7814.776183465241	1.1999951478994171e-9	8.086875930328868e-6
4.6e-9	0.9999997614531876	1.2879507134782155	6739.054434018276	7814.773709146428	1.3999933957585606e-9	9.434687038163709e-6
4.8e-9	0.9999997510815883	1.2879507031066155	6739.0522237074265	7814.77123482901	1.5999913740606138e-9	1.0782497703936281e-5
5.0e-9	0.9999997407099892	1.2879506927350155	6739.050013397701	7814.768760512904	1.7999890828063911e-9	1.2130307927646795e-5
5.2e-9	0.9999997303383902	1.2879506823634157	6739.047803089026	7814.766286198087	1.9999865219967073e-9	1.3478117709295468e-5
5.4e-9	0.9999997199667913	1.2879506719918161	6739.045592781446	7814.7638118846435	2.199983691632378e-9	1.4825927048882516e-5
5.6000000000000005e-9	0.9999997095951925	1.2879506616202165	6739.043382474928	7814.761337572504	2.3999805917142174e-9	1.6173735946408153e-5
5.8e-9	0.9999996992235938	1.287950651248617	6739.041172169541	7814.758863261645	2.5999772222430404e-9	1.7521544401872595e-5
6.0e-9	0.9999996888519952	1.2879506408770174	6739.038961865174	7814.756388952214	2.7999735832196632e-9	1.8869352415276068e-5
6.2e-9	0.9999996784803967	1.2879506305054178	6739.036751561906	7814.753914644109	2.9999696746449003e-9	2.0217159986618778e-5
6.4e-9	0.9999996732948462	1.287950625319867	6739.035646424079	7814.752677498274	3.1999654965195556e-9	2.1564967226417376e-5
6.8000000000000005e-9	0.9999996629235044	1.2879506149485243	6739.033436136282	7814.750203200123	3.599956331620622e-9	2.426058104292945e-5
7.2e-9	0.9999996525521707	1.2879506045771896	6739.031225849989	7814.7477289035205	3.999946088528653e-9	2.69561939753267e-5
7.6e-9	0.999999642180845	1.2879505942058627	6739.029015565172	7814.745254608536	4.399934767249817e-9	2.9651806023609735e-5
8.0e-9	0.9999996318095273	1.287950583834544	6739.026805281841	7814.742780315087	4.79992236779028e-9	3.234741718777914e-5
8.4e-9	0.9999996214382175	1.2879505734632333	6739.024595000047	7814.740306023229	5.1999088901562076e-9	3.5043027467835525e-5
8.800000000000001e-9	0.9999996110669158	1.2879505630919303	6739.022384719722	7814.737831732975	5.599894334353766e-9	3.773863686377948e-5
9.2e-9	0.999999600695622	1.2879505527206356	6739.020174440907	7814.735357444258	5.999878700389119e-9	4.04342453756116e-5
9.6e-9	0.9999995903243362	1.2879505423493487	6739.01796416361	7814.732883157097	6.399861988268437e-9	4.3129853003332505e-5
1.0e-8	0.9999995799530583	1.2879505319780697	6739.015753887822	7814.730408871484	6.799844197997883e-9	4.5825459746942796e-5
1.04e-8	0.9999995695817885	1.2879505216067988	6739.01354361351	7814.727934587502	7.199825329583624e-9	4.852106560644307e-5
1.08e-8	0.9999995592105267	1.2879505112355358	6739.011333340693	7814.725460305136	7.599805383031825e-9	5.121667058183391e-5
1.1200000000000001e-8	0.9999995488392729	1.2879505008642809	6739.009123069398	7814.7229860242305	7.999784358348652e-9	5.391227467311593e-5
1.16e-8	0.9999995384680271	1.287950490493034	6739.006912799602	7814.720511744951	8.399762255540269e-9	5.6607877880289725e-5
1.2e-8	0.9999995280967894	1.2879504801217947	6739.004702531301	7814.718037467268	8.799739074612845e-9	5.9303480203355905e-5
1.24e-8	0.9999995177255596	1.2879504697505637	6739.0024922644725	7814.715563191176	9.199714815572545e-9	6.199908164231506e-5
1.28e-8	0.9999995073545864	1.28795045937959	6739.000282013184	7814.713088925004	9.599689478425533e-9	6.46946821971706e-5
1.3600000000000001e-8	0.999999486612175	1.2879504386371763	6738.9958614880725	7814.708140381471	1.039963556983912e-8	7.00858806545711e-5
1.44e-8	0.9999994658697955	1.2879504178947945	6738.991440968931	7814.703191844303	1.1199577348899846e-8	7.54770755755539e-5
1.52e-8	0.999999445127448	1.2879503971524446	6738.987020455843	7814.698243313409	1.1999514815657034e-8	8.08682669601238e-5
1.6e-8	0.9999994243851325	1.2879503764101266	6738.982599948734	7814.693294788802	1.2799447970160007e-8	8.625945480828564e-5
1.68e-8	0.9999994036428489	1.2879503556678404	6738.978179447618	7814.6883462705055	1.3599376812458085e-8	9.165063912004418e-5
1.7600000000000002e-8	0.9999993829005973	1.287950334925586	6738.973758952528	7814.683397758459	1.4399301342600588e-8	9.704181989540424e-5
1.84e-8	0.9999993621583777	1.287950314183364	6738.969338463415	7814.678449252753	1.519922156063683e-8	0.0001024329971343706
1.92e-8	0.9999993414161902	1.2879502934411735	6738.964917980348	7814.673500753321	1.599913746661614e-8	0.0001078241708369481
2.0e-8	0.9999993206740346	1.287950272699015	6738.960497503244	7814.668552260178	1.679904906058783e-8	0.00011321534100314154
2.08e-8	0.9999992999319111	1.2879502519568884	6738.956077032161	7814.663603773335	1.7598956342601216e-8	0.00011860650763295571
2.16e-8	0.9999992791898196	1.2879502312147937	6738.951656567084	7814.658655292763	1.8398859312705615e-8	0.00012399767072639542
2.2400000000000002e-8	0.99999925844776	1.2879502104727307	6738.9472361079925	7814.653706818522	1.9198757970950338e-8	0.00012938883028346544
2.32e-8	0.9999992377057325	1.2879501897306997	6738.94281565491	7814.648758350578	1.99986523173847e-8	0.00013477998630417057
2.4e-8	0.9999992169637371	1.2879501689887007	6738.9383952078415	7814.643809888885	2.0798542352058017e-8	0.00014017113878851567
2.48e-8	0.9999991962217736	1.2879501482467335	6738.9339747667555	7814.638861433537	2.1598428075019604e-8	0.0001455622877365055
2.56e-8	0.9999991651089242	1.2879501171338787	6738.927344120843	7814.631438766321	2.2398309486319122e-8	0.00015095343226406054
2.7200000000000002e-8	0.999999123625221	1.2879500756501676	6738.918503278643	7814.6215418969705	2.3998059374156327e-8	0.00016173570894198014
2.88e-8	0.9999990821416459	1.2879500341665842	6738.909662460475	7814.611645052787	2.559779201594121e-8	0.0001725179714745714
3.04e-8	0.9999990406581987	1.2879499926831282	6738.900821666349	7814.6017482337265	2.7197507412068246e-8	0.00018330021986187286
3.2e-8	0.9999989991748793	1.2879499511997998	6738.891980896123	7814.591851439899	2.8797205562931875e-8	0.00019408245410392286
3.36e-8	0.9999989576916881	1.287949909716599	6738.883140150021	7814.5819546712155	3.039688646892653e-8	0.00020486467420075978
3.5200000000000004e-8	0.9999989162086249	1.2879498682335258	6738.874299427833	7814.572057927747	3.199655013044664e-8	0.00021564688015242206
3.68e-8	0.9999988747256896	1.28794982675058	6738.865458729742	7814.562161209363	3.35961965478866e-8	0.00022642907195894807
3.84e-8	0.9999988332428823	1.2879497852677622	6738.856618055615	7814.552264516185	3.519582572164082e-8	0.00023721124962037637
4.0e-8	0.9999987917602031	1.2879497437850718	6738.847777405495	7814.542367848208	3.6795437652103664e-8	0.00024799341313674526
4.16e-8	0.9999987502776517	1.287949702302509	6738.838936779411	7814.532471205399	3.8395032339669514e-8	0.0002587755625080932
4.32e-8	0.9999987087952281	1.2879496608200738	6738.830096177317	7814.522574587775	3.9994609784732714e-8	0.0002695576977344586
4.4800000000000004e-8	0.9999986673129325	1.2879496193377662	6738.82125559921	7814.512677995322	4.1594169987687605e-8	0.00028033981881587985
4.64e-8	0.9999986258307648	1.287949577855586	6738.812415045136	7814.502781428017	4.31937129489285e-8	0.0002911219257523953
4.8e-8	0.9999985843487252	1.2879495363735336	6738.803574515069	7814.492884885869	4.479323866884973e-8	0.00030190401854404345
4.96e-8	0.9999985428668136	1.2879494948916088	6738.794734009057	7814.482988368903	4.63927471478456e-8	0.00031268609719086273
5.12e-8	0.9999984806443307	1.287949432669103	6738.781473312716	7814.46814365701	4.79922383863132e-8	0.0003234681581567202
5.4400000000000004e-8	0.9999983976814033	1.2879493497061456	6738.763792460465	7814.4483507886725	5.119116914345761e-8	0.0003450322305819573
5.76e-8	0.9999983147189879	1.2879492667436987	6738.7461117041885	7814.428558020985	5.439003094325397e-8	0.0003665962464286207
6.08e-8	0.9999982317570844	1.2879491837817623	6738.728431043978	7814.408765353953	5.7588823788856084e-8	0.00038816020569701777
6.4e-8	0.9999981487956925	1.2879491008203359	6738.710750479815	7814.388972787628	6.078754768341751e-8	0.00040972410838745584
6.72e-8	0.9999980658348125	1.28794901785942	6738.693070011664	7814.36918032202	6.398620263009162e-8	0.0004312879545002422
7.040000000000001e-8	0.9999979828744445	1.2879489348990143	6738.675389639536	7814.349387957064	6.718478863203154e-8	0.0004528517440356842
7.36e-8	0.9999978999145884	1.287948851939119	6738.657709363454	7814.32959569282	7.038330569239019e-8	0.00047441547699408887
7.68e-8	0.999997816955244	1.2879487689797338	6738.6400291834125	7814.309803529219	7.35817538143203e-8	0.0004959791533757638
8.0e-8	0.9999977339964117	1.287948686020859	6738.622349099387	7814.290011466357	7.678013300097436e-8	0.0005175427731810163
8.32e-8	0.999997651038091	1.287948603062495	6738.604669111436	7814.27021950414	7.997844325550464e-8	0.0005391063364101537
8.64e-8	0.9999975680802821	1.287948520104641	6738.586989219479	7814.250427642577	8.31766845810632e-8	0.0005606698430634831
8.960000000000001e-8	0.999997485122985	1.2879484371472971	6738.569309423525	7814.230635881718	8.637485698080187e-8	0.0005822332931413119
9.28e-8	0.9999974021661999	1.2879483541904637	6738.551629723615	7814.210844221555	8.957296045787227e-8	0.0006037966866439473
9.6e-8	0.9999973192099266	1.2879482712341406	6738.533950119731	7814.191052662034	9.277099501542583e-8	0.0006253600235716967
9.92e-8	0.999997236254165	1.2879481882783277	6738.516270611861	7814.171261203204	9.596896065661375e-8	0.0006469233039248672
1.024e-7	0.9999971118220585	1.2879480638461398	6738.48975160113	7814.141574269055	9.916685738460959e-8	0.000668486513560408
1.0880000000000001e-7	0.9999969459141184	1.287947897938086	6738.454393224645	7814.101992013447	1.0556244411536124e-7	0.0007116127348238506
1.152e-7	0.9999967800082254	1.2879477320320734	6738.419035232297	7814.062410160595	1.1195775523142178e-7	0.0007547387297949127
1.216e-7	0.9999966141043797	1.2879475661281017	6738.383677624011	7814.022828710458	1.1835279075799117e-7	0.0007978644984760529
1.28e-7	0.999996448202581	1.287947400226171	6738.348320399809	7813.983247662972	1.247475507202659e-7	0.0008409900408697292
1.344e-7	0.9999962823028294	1.2879472343262812	6738.312963559679	7813.943667018208	1.31142035143439e-7	0.0008841153569783995
1.4080000000000002e-7	0.9999961164051245	1.2879470684284322	6738.27760710362	7813.904086776073	1.3753624405270007e-7	0.0009272404468045221
1.472e-7	0.9999959505094668	1.287946902532624	6738.242251031591	7813.86450693664	1.4393017747323516e-7	0.0009703653103505546
1.536e-7	0.999995784615856	1.2879467366388566	6738.206895343676	7813.824927499865	1.5032383543022704e-7	0.0010134899476189555
1.6e-7	0.9999956187242921	1.28794657074713	6738.171540039756	7813.7853484657935	1.5671721794885484e-7	0.0010566143586121825
1.664e-7	0.9999954528347751	1.2879464048574443	6738.136185119868	7813.745769834338	1.631103250542943e-7	0.0010997385433326934
1.728e-7	0.999995286947305	1.287946238969799	6738.1008305840705	7813.7061916055545	1.6950315677171776e-7	0.001142862501782946
1.7920000000000002e-7	0.9999951210618816	1.2879460730841945	6738.065476432246	7813.666613779427	1.75895713126294e-7	0.0011859862339653983
1.856e-7	0.999994955178505	1.2879459072006307	6738.030122664488	7813.627036355922	1.8228799414318843e-7	0.0012291097398825076
1.92e-7	0.9999947892971752	1.2879457413191076	6737.99476928074	7813.58745933508	1.88679999847563e-7	0.0012722330195367325
1.984e-7	0.9999946234178921	1.2879455754396247	6737.959416281014	7813.547882716867	1.9507173026457616e-7	0.00131535607293053
2.048e-7	0.9999943746051075	1.287945326626523	6737.906387785395	7813.488518805502	2.0146318541956342e-7	0.0013584788435035426
2.1760000000000002e-7	0.9999940428608676	1.2879449948818409	6737.835684342364	7813.409368216889	2.1424527005789954e-7	0.0014447235927651603
2.304e-7	0.9999937111248135	1.2879446631453202	6737.764982435286	7813.330219238681	2.2702625395206752e-7	0.0015309674370325372
2.432e-7	0.9999933793969452	1.2879443314169607	6737.6942820640725	7813.251071870924	2.3980613730318225e-7	0.001617210376325333
2.56e-7	0.9999930476772624	1.2879439996967623	6737.6235832288	7813.171926113492	2.5258492031230333e-7	0.0017034524106632075
2.688e-7	0.9999927159657647	1.2879436679847243	6737.5528859292845	7813.092781966399	2.653626031804353e-7	0.0017896935400658193
2.8160000000000003e-7	0.999992384262452	1.2879433362808466	6737.482190165616	7813.013639429578	2.781391861085274e-7	0.0018759337645528266
2.944e-7	0.9999920525673237	1.2879430045851288	6737.4114959376375	7812.9344985029975	2.9091466929747395e-7	0.001962173084143887
3.072e-7	0.9999917208803798	1.2879426728975707	6737.340803245368	7812.855359186623	3.036890529481141e-7	0.0020484114988586584
3.2e-7	0.9999913892016199	1.2879423412181719	6737.270112088717	7812.77622148038	3.1646233726123187e-7	0.0021346490087167966
3.328e-7	0.999991057531044	1.2879420095469323	6737.19942246768	7812.697085384324	3.2923452243755624e-7	0.0022208856137379577
